license_number,provider_name,first_name,last_name,license_type,profession_code,specialty,status,issue_date,expiration_date,last_renewal_date,address_line1,address_city,address_state,address_zip,phone,disciplinary_actions,board_certified,medical_school,verification_date,middle_name,suffix,secondary_specialty,renewal_date,county,email,medical_school_graduation_year,residency_program,board_certification,languages,public_record,disciplinary_history,malpractice_insurance,hospital_affiliations,last_updated,npi,entity_type_code,replacement_npi,employer_identification_number,provider_organization_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential_text,provider_other_organization_name,provider_other_organization_name_type_code,provider_other_last_name,provider_other_first_name,provider_other_middle_name,provider_other_name_prefix,provider_other_name_suffix,provider_other_credential_text,provider_other_last_name_type_code,provider_business_mailing_address_line1,provider_business_mailing_address_line2,provider_business_mailing_address_city,provider_business_mailing_address_state,provider_business_mailing_address_zip,provider_business_mailing_address_country_code,provider_business_mailing_address_phone,provider_business_mailing_address_fax,provider_business_practice_location_address_line1,provider_business_practice_location_address_line2,provider_business_practice_location_address_city,provider_business_practice_location_address_state,provider_business_practice_location_address_zip,provider_business_practice_location_address_country_code,provider_business_practice_location_address_phone,provider_business_practice_location_address_fax,provider_enumeration_date,last_update_date,npi_deactivation_reason_code,npi_deactivation_date,npi_reactivation_date,provider_gender_code,authorized_official_last_name,authorized_official_first_name,authorized_official_middle_name,authorized_official_title,authorized_official_phone,healthcare_provider_taxonomy_code_1,provider_license_number_1,provider_license_number_state_code_1,healthcare_provider_primary_taxonomy_switch_1,healthcare_provider_taxonomy_code_2,provider_license_number_2,provider_license_number_state_code_2,healthcare_provider_primary_taxonomy_switch_2,other_provider_identifier_1,other_provider_identifier_type_code_1,other_provider_identifier_state_1,other_provider_identifier_issuer_1,other_provider_identifier_2,other_provider_identifier_type_code_2,other_provider_identifier_state_2,other_provider_identifier_issuer_2,is_sole_proprietor,is_organization_subpart,parent_organization_lbn,parent_organization_tin,npi_certification_date
060NY714953,"Linda Miller, MD PhD",Linda,Miller,Physician,60.0,Cardiology,Expired,2022-01-09,2024-11-06,2023-08-05,4177 Third Ave,Queens,NY,11203,424  719.4485,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,6560494518.0,1.0,,30-2048273,,Miller,Linda,,,,MD PhD,,,,,,,,,,4177 Third Ave,Suite 951,Queens,NY,11203,US,424  719.4485,,4177 Third Ave,Suite 951,Queens,NY,11203,US,424  719.4485,,11/26/2022,12/22/2024,,,,,,,,,,207RC0000X,060NY714953,NY,Y,,,,,"{""identifier"": ""060NY714953"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,N,N,,,11/26/2022
060NY341288,"Jennifer Liu, MD",Jennifer,Liu,Physician,60.0,Ophthalmology,Revoked,2022-03-23,2025-10-21,2023-11-17,4939 Park Ave,Queens,NY,10005,(424) 639-7626,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,5160607157.0,1.0,,,,Liu,Jennifer,,Dr.,,MD,,,,,,,,,,4939 Park Ave,Suite 222,Queens,NY,10005,US,(424) 639-7626,,4939 Park Ave,Suite 222,Queens,NY,10005,US,(424) 639-7626,,06/26/2024,11/09/2024,,,,F,,,,,,207W00000X,060NY341288,NY,Y,,,,,"{""identifier"": ""060NY341288"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,06/26/2024
060NY297383,"David Garcia, DO PhD",David,Garcia,Physician,60.0,Urology,Expired,2021-06-19,2024-10-20,2023-08-02,9082 Central Park West,New York,NY,11203,(626) 376-1641,[],False,Yale School of Medicine,2025-09-02,,,,,,,,,,,,,,,,7820715180.0,1.0,,,,Garcia,David,,,,DO PhD,,,,,,,,,,9082 Central Park West,,New York,NY,11203,US,(626) 376-1641,(213) 773-2737,9082 Central Park West,,New York,NY,11203,US,(626) 376-1641,(213) 773-2737,03/27/2024,12/02/2024,,,,,,,,,,207U00000X,060NY297383,NY,Y,,,,,"{""identifier"": ""060NY297383"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BB1676430"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,N,,,03/27/2024
060NY505341,"Fatima Jackson, DO PhD",Fatima,Jackson,Physician,60.0,Emergency Medicine,Expired,2018-12-25,2024-08-04,2022-09-17,5544 Columbus Ave,New York,NY,11201,(646) 809-2388,[],False,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,9251925468.0,1.0,,,,Jackson,Fatima,M,,,DO PhD,,,,,,,,,,5544 Columbus Ave,Suite 196,New York,NY,11201,US,(646) 809-2388,,5544 Columbus Ave,Suite 196,New York,NY,11201,US,(646) 809-2388,,08/23/2021,01/07/2025,,,,M,,,,,,207P00000X,060NY505341,NY,Y,,,,,"{""identifier"": ""BA3847369"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,,,,Y,N,,,08/23/2021
060NY337547,"Linda Kumar, MD PhD",Linda,Kumar,Physician,60.0,Dermatology,Expired,2018-06-24,2023-10-09,2021-10-13,5061 Madison Ave,Bronx,NY,11201,6468117172,[],True,University of Michigan Medical School,2025-09-02,,,,,,,,,,,,,,,,1418880598.0,1.0,,,,Kumar,Linda,M,,,MD PhD,,,,,,,,,,5061 Madison Ave,,Bronx,NY,11201,US,6468117172,,5061 Madison Ave,,Bronx,NY,11201,US,6468117172,,03/01/2025,02/18/2025,,,,F,,,,,,207N00000X,060NY337547,NY,Y,,,,,"{""identifier"": ""060NY337547"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,03/01/2025
060NY515712,"Li Davis, MD PhD",Li,Davis,Physician,60.0,Pathology,Inactive,2021-03-01,2025-10-25,2024-10-18,2627 Lexington Ave,Syracuse,NY,14201,(646) 340-1627,[],False,UCSF School of Medicine,2025-09-02,,,,,,,,,,,,,,,,3615305157.0,1.0,,37-2887541,,Davis,Li,,,,MD PhD,,,,,,,,,,3638 First Ave,,Rochester,NY,10001,US,,,2627 Lexington Ave,Suite 547,Syracuse,NY,14201,US,(646) 340-1627,(929) 247-9563,03/27/2021,07/27/2025,,,,,,,,,,207ZP0000X,060NY515712,NY,Y,,,,,"{""identifier"": ""060NY515712"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,03/27/2021
060NY227767,"Mohammed Garcia, MD",Mohammed,Garcia,Physician,60.0,Psychiatry,Expired,2019-05-03,2023-04-08,2023-03-07,2450 York Ave,Albany,NY,11202,(626) 727-4963,[],True,UCLA David Geffen School of Medicine,2025-09-02,,,,,,,,,,,,,,,,6971179804.0,1.0,,,,Garcia,Mohammed,A,,,MD,,,,,,,,,,2450 York Ave,Suite 395,Albany,NY,11202,US,,,2450 York Ave,Suite 395,Albany,NY,11202,US,(626) 727-4963,,12/12/2019,07/31/2025,,,,F,,,,,,207P00000X,060NY227767,NY,Y,207R00000X,,,N,"{""identifier"": ""060NY227767"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BA8131766"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,N,N,,,12/12/2019
060NY924613,"Joseph Wang, DO PhD",Joseph,Wang,Physician,60.0,Ophthalmology,Active,2019-05-06,2025-11-05,2025-04-28,1403 York Ave,Rochester,NY,10002,7185534950,[],True,NYU Grossman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,670654054.0,1.0,,,,Wang,Joseph,,,,DO PhD,,,,,,,,,,1403 York Ave,,Rochester,NY,10002,US,7185534950,,1403 York Ave,,Rochester,NY,10002,US,7185534950,,01/10/2017,09/02/2024,,,,,,,,,,207W00000X,060NY924613,NY,Y,,,,,"{""identifier"": ""060NY924613"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BF7782690"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,Y,N,,,01/10/2017
060NY855638,"Li Garcia, MD PhD",Li,Garcia,Physician,60.0,Otolaryngology,Expired,2020-04-18,2024-11-22,2023-10-12,9025 Lexington Ave,Queens,NY,10005,(424) 854-1496,[],False,UCSF School of Medicine,2025-09-02,,,,,,,,,,,,,,,,10943964.0,1.0,,,,Garcia,Li,,,,MD PhD,,,,,,,,,,9025 Lexington Ave,,Queens,NY,10005,US,(424) 854-1496,(310) 868-7180,9025 Lexington Ave,,Queens,NY,10005,US,(424) 854-1496,(310) 868-7180,03/28/2016,04/02/2025,,,,F,,,,,,207Y00000X,060NY855638,NY,Y,,,,,"{""identifier"": ""BM5205572"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,,,,Y,N,,,03/28/2016
060NY639728,"Li Yang, DO PhD",Li,Yang,Physician,60.0,Nephrology,Expired,2018-10-14,2025-08-14,2025-03-31,2617 Third Ave,Rochester,NY,10004,(424) 561-1797,[],False,University of Michigan Medical School,2025-09-02,,,,,,,,,,,,,,,,4701687330.0,1.0,,,,Yang,Li,R,,,DO PhD,,,,,,,,,,2617 Third Ave,,Rochester,NY,10004,US,(424) 561-1797,,2617 Third Ave,,Rochester,NY,10004,US,(424) 561-1797,,09/21/2019,02/13/2025,,,,,,,,,,207RN0300X,060NY639728,NY,Y,,,,,"{""identifier"": ""060NY639728"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BA6613805"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,Y,N,,,09/21/2019
060NY697983,"John Miller, DO PhD",John,Miller,Physician,60.0,Pathology,Expired,2017-11-30,2024-02-03,2022-11-28,4334 Central Park West,Rochester,NY,11202,(626) 825-2946,[],True,NYU Grossman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,8416878492.0,1.0,,,,Miller,John,,,,DO PhD,,,,,,,,,,4334 Central Park West,,Rochester,NY,11202,US,(626) 825-2946,(310) 639-5216,4334 Central Park West,,Rochester,NY,11202,US,(626) 825-2946,(310) 639-5216,02/10/2019,01/31/2025,,,,M,,,,,,207ZP0000X,060NY697983,NY,Y,,,,,"{""identifier"": ""060NY697983"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,,N,,,02/10/2019
060NY787436,"Charles Patel, MD",Charles,Patel,Physician,60.0,Internal Medicine,Expired,2018-01-24,2024-04-11,2022-04-26,1796 Second Ave,Buffalo,NY,10001,424  917.2800,[],True,NYU Grossman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,9728962307.0,1.0,,,,Patel,Charles,,,,MD,,,,,,,,,,1796 Second Ave,,Buffalo,NY,10001,US,424  917.2800,(718) 675-7078,1796 Second Ave,,Buffalo,NY,10001,US,424  917.2800,(718) 675-7078,07/27/2023,08/03/2025,,,,M,,,,,,207R00000X,060NY787436,NY,Y,,,,,"{""identifier"": ""060NY787436"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BB9089056"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,N,N,,,07/27/2023
060NY794395,"Ahmed Wilson, DO PhD",Ahmed,Wilson,Physician,60.0,Endocrinology,Active,2022-04-12,2025-09-06,2024-04-26,7727 Central Park West,New York,NY,10003,(424) 695-4150,[],False,Columbia University Vagelos College of Physicians and Surgeons,2025-09-02,,,,,,,,,,,,,,,,6527858544.0,1.0,,,,Wilson,Ahmed,,Prof.,,DO PhD,,,,,,,,,,7727 Central Park West,,New York,NY,10003,US,,,7727 Central Park West,,New York,NY,10003,US,(424) 695-4150,(323) 438-1530,06/02/2021,07/06/2025,,,,M,,,,,,207RE0101X,060NY794395,NY,Y,207Y00000X,,,N,"{""identifier"": ""060NY794395"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,06/02/2021
060NY513697,"Ahmed Wilson, DO PhD",Ahmed,Wilson,Physician,60.0,Dermatology,Expired,2021-01-22,2024-12-07,2024-07-17,5715 York Ave,Buffalo,NY,10005,(917) 751-5442,[],False,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,4041574738.0,1.0,,19-2015860,,Wilson,Ahmed,,,,DO PhD,,,,,,,,,,5715 York Ave,Suite 792,Buffalo,NY,10005-4020,US,(917) 751-5442,,5715 York Ave,Suite 792,Buffalo,NY,10005-4020,US,(917) 751-5442,,03/19/2017,02/03/2025,,,,F,,,,,,207N00000X,060NY513697,NY,Y,207T00000X,,,N,,,,,,,,,N,N,,,03/19/2017
060NY160541,"Christopher Zhang, DO PhD",Christopher,Zhang,Physician,60.0,Anesthesiology,Expired,2020-03-17,2025-08-04,2024-10-24,8362 First Ave,New York,NY,11203,(929) 917-2044,[],True,UCSF School of Medicine,2025-09-02,,,,,,,,,,,,,,,,640391064.0,1.0,,,,Zhang,Christopher,,Prof.,,DO PhD,,,,,,,,,,8362 First Ave,Suite 525,New York,NY,11203,US,(929) 917-2044,,8362 First Ave,Suite 525,New York,NY,11203,US,(929) 917-2044,,05/07/2016,06/07/2025,,,,M,,,,,,207L00000X,060NY160541,NY,Y,,,,,"{""identifier"": ""060NY160541"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BF6970972"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,N,,,05/07/2016
060NY239449,"William Rodriguez, DO PhD",William,Rodriguez,Physician,60.0,Cardiology,Expired,2018-11-29,2024-12-13,2024-11-04,6267 First Ave,Yonkers,NY,11202,(310) 889-9920,[],False,University of Pennsylvania Perelman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,2868230046.0,1.0,,11-2732796,,Rodriguez,William,,,,DO PhD,,,,,,,,,,6267 First Ave,Suite 777,Yonkers,NY,11202,US,(310) 889-9920,,6267 First Ave,Suite 777,Yonkers,NY,11202,US,(310) 889-9920,,09/17/2020,04/01/2025,,,,M,,,,,,207RC0000X,060NY239449,NY,Y,,,,,"{""identifier"": ""BM7096637"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,,,,,N,,,09/17/2020
060NY568127,"Thomas Gonzalez, MD",Thomas,Gonzalez,Physician,60.0,Psychiatry,Expired,2017-09-25,2023-04-10,2022-04-24,6869 Amsterdam Ave,New York,NY,10004,(347) 439-6224,[],False,Columbia University Vagelos College of Physicians and Surgeons,2025-09-02,,,,,,,,,,,,,,,,673830288.0,1.0,,43-1580404,,Gonzalez,Thomas,,,,MD,,,,,,,,,,6869 Amsterdam Ave,Suite 203,New York,NY,10004,US,(347) 439-6224,,6869 Amsterdam Ave,Suite 203,New York,NY,10004,US,(347) 439-6224,,12/08/2016,07/25/2025,,,,F,,,,,,207P00000X,060NY568127,NY,Y,207X00000X,,,N,,,,,,,,,Y,N,,,12/08/2016
060NY536548,"Joseph Clark, MD PhD",Joseph,Clark,Physician,60.0,Dermatology,Expired,2021-03-15,2025-04-16,2024-12-30,9122 Amsterdam Ave,Queens,NY,11202,(310) 259-7761,[],True,University of Pennsylvania Perelman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,4628733428.0,1.0,,,,Clark,Joseph,L,,,MD PhD,,,,,,,,,,9122 Amsterdam Ave,,Queens,NY,11202,US,(310) 259-7761,,9122 Amsterdam Ave,,Queens,NY,11202,US,(310) 259-7761,,07/08/2025,06/09/2025,,,,F,,,,,,207N00000X,060NY536548,NY,Y,207T00000X,,,N,"{""identifier"": ""060NY536548"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BB7278697"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,N,N,,,07/08/2025
060NY588640,"Jessica Lee, MD PhD",Jessica,Lee,Physician,60.0,Nephrology,Expired,2016-12-06,2023-07-21,2022-12-27,8744 Columbus Ave,Rochester,NY,10005,212  467.7841,[],True,NYU Grossman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,5355609320.0,1.0,,,,Lee,Jessica,A,,,MD PhD,,,,,,,,,,8744 Columbus Ave,Suite 625,Rochester,NY,10005,US,212  467.7841,(323) 227-6682,8744 Columbus Ave,Suite 625,Rochester,NY,10005,US,212  467.7841,(323) 227-6682,04/15/2022,04/29/2025,,,,F,,,,,,207RN0300X,060NY588640,NY,Y,,,,,"{""identifier"": ""060NY588640"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BM3218999"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,N,N,,,04/15/2022
060NY469283,"Wei Thomas, DO PhD",Wei,Thomas,Physician,60.0,Dermatology,Expired,2020-02-02,2023-12-13,2022-07-14,5531 Lexington Ave,Syracuse,NY,11203,(212) 622-3252,[],True,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,8728080109.0,1.0,,73-7735859,,Thomas,Wei,M,,,DO PhD,,,,,,,,,,5531 Lexington Ave,,Syracuse,NY,11203,US,(212) 622-3252,(424) 815-3193,5531 Lexington Ave,,Syracuse,NY,11203,US,(212) 622-3252,(424) 815-3193,12/11/2024,01/18/2025,,,,,,,,,,207N00000X,060NY469283,NY,Y,207U00000X,,,N,"{""identifier"": ""060NY469283"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,N,N,,,12/11/2024
060NY358421,"Jessica Harris, DO PhD",Jessica,Harris,Physician,60.0,Pediatrics,Expired,2019-03-23,2023-05-31,2021-10-04,9599 Columbus Ave,Yonkers,NY,10002,(212) 515-8286,[],False,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,4262655117.0,1.0,,,,Harris,Jessica,R,,,DO PhD,,,,,,,,,,9599 Columbus Ave,,Yonkers,NY,10002,US,(212) 515-8286,(212) 729-8235,9599 Columbus Ave,,Yonkers,NY,10002,US,(212) 515-8286,(212) 729-8235,07/21/2022,05/18/2025,,,,F,,,,,,208000000X,060NY358421,NY,Y,207N00000X,,,N,"{""identifier"": ""060NY358421"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BA6024989"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,,N,,,07/21/2022
060NY503951,"Elizabeth Chen, DO PhD",Elizabeth,Chen,Physician,60.0,Anesthesiology,Expired,2017-08-22,2023-01-26,2022-12-17,1469 Third Ave,Albany,NY,10002,(646) 342-5405,[],False,Johns Hopkins School of Medicine,2025-09-02,,,,,,,,,,,,,,,,6618398263.0,1.0,,,,Chen,Elizabeth,A,,,DO PhD,,,,,,,,,,1469 Third Ave,,Albany,NY,10002,US,(646) 342-5405,,1469 Third Ave,,Albany,NY,10002,US,(646) 342-5405,,12/12/2015,06/27/2025,,,,M,,,,,,207L00000X,060NY503951,NY,Y,,,,,"{""identifier"": ""060NY503951"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BB5267659"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,N,N,,,12/12/2015
060NY746624,"Thomas Clark, MD PhD",Thomas,Clark,Physician,60.0,Pulmonology,Expired,2018-01-25,2024-02-05,2023-04-14,1261 Third Ave,Buffalo,NY,10004,(310) 542-8055,[],True,NYU Grossman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,1240659657.0,1.0,,,,Clark,Thomas,,,,MD PhD,,,,,,,,,,1261 Third Ave,,Buffalo,NY,10004,US,(310) 542-8055,,1261 Third Ave,,Buffalo,NY,10004,US,(310) 542-8055,,03/04/2020,12/24/2024,,,,M,,,,,,207RP1001X,060NY746624,NY,Y,,,,,"{""identifier"": ""060NY746624"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BM4326490"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,N,N,,,03/04/2020
060NY512022,"William Sanchez, MD PhD",William,Sanchez,Physician,60.0,Cardiology,Expired,2018-10-24,2025-01-17,2024-04-01,8045 Amsterdam Ave,BRONX,NY,11201,310  498.2133,[],False,Columbia University Vagelos College of Physicians and Surgeons,2025-09-02,,,,,,,,,,,,,,,,9398280732.0,1.0,,,,Sanchez,William,R,,,MD PhD,,,,,,,,,,8045 Amsterdam Ave,,BRONX,NY,11201,US,310  498.2133,,8045 Amsterdam Ave,,BRONX,NY,11201,US,310  498.2133,,12/12/2024,06/10/2025,,,,F,,,,,,207RC0000X,060NY512022,NY,Y,,,,,"{""identifier"": ""060NY512022"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,,N,,,12/12/2024
060NY825309,"Robert Ramirez, DO PhD",Robert,Ramirez,Physician,60.0,Ophthalmology,Expired,2021-01-23,2025-05-06,2025-03-03,9797 First Ave,Yonkers,NY,14201,(626) 827-1725,[],False,UCLA David Geffen School of Medicine,2025-09-02,,,,,,,,,,,,,,,,589113523.0,1.0,,,,Ramirez,Robert,L,,,DO PhD,,,,,,,,,,9797 First Ave,,Yonkers,NY,14201,US,(626) 827-1725,,9797 First Ave,,Yonkers,NY,14201,US,(626) 827-1725,,06/09/2023,11/29/2024,,,,F,,,,,,207W00000X,060NY825309,NY,Y,,,,,"{""identifier"": ""060NY825309"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,N,N,,,06/09/2023
060NY248557,"Thomas Anderson, DO",Thomas,Anderson,Physician,60.0,Anesthesiology,Expired,2018-01-12,2024-12-14,2023-08-28,6409 First Ave,Albany,NY,10003,(818) 913-8412,[],True,Harvard Medical School,2025-09-02,,,,,,,,,,,,,,,,5738757176.0,1.0,,,,Anderson,Thomas,,,,DO,,,,,,,,,,6409 First Ave,,Albany,NY,10003,US,(818) 913-8412,,6409 First Ave,,Albany,NY,10003,US,(818) 913-8412,,11/08/2016,06/08/2025,,,,,,,,,,207L00000X,060NY248557,NY,Y,207U00000X,,,N,"{""identifier"": ""060NY248557"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,11/08/2016
060NY770153,"Ana Sharma, DO",Ana,Sharma,Physician,60.0,Urology,Expired,2019-05-07,2024-10-03,2023-11-16,3229 First Ave,Brooklyn,NY,10005,646- 889-5873,[],True,NYU Grossman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,6969155799.0,1.0,,,,Sharma,Ana,L,,,DO,,,,,,,,,,3229 First Ave,,Brooklyn,NY,10005,US,646- 889-5873,,3229 First Ave,,Brooklyn,NY,10005,US,646- 889-5873,,09/12/2016,06/11/2025,,,,M,,,,,,207U00000X,060NY770153,NY,Y,207X00000X,,,N,"{""identifier"": ""060NY770153"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BF3936064"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,N,N,,,09/12/2016
060NY402692,"Barbara Clark, DO PhD",Barbara,Clark,Physician,60.0,Orthopedic Surgery,Expired,2020-09-11,2023-12-11,2023-02-07,1355 Amsterdam Ave,New York,NY,10004,(929) 755-1681,[],False,University of Pennsylvania Perelman School of Medicine,2025-09-02,,,,,,,,,,,,,,,,9788191484.0,1.0,,,,Clark,Barbara,R,Dr.,,DO PhD,,,,,,,,,,1355 Amsterdam Ave,Suite 381,New York,NY,10004,US,(929) 755-1681,(424) 427-7263,1355 Amsterdam Ave,Suite 381,New York,NY,10004,US,(929) 755-1681,(424) 427-7263,07/20/2019,10/20/2024,,,,,,,,,,207X00000X,060NY402692,NY,Y,,,,,"{""identifier"": ""060NY402692"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BM2571121"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,Y,N,,,07/20/2019
060NY608913,"Christopher Ramirez, DO",Christopher,Ramirez,Physician,60.0,Internal Medicine,Expired,2018-02-24,2024-12-04,2024-03-08,5290 Lexington Ave,Rochester,NY,14201,(213) 407-3161,"[{""action_type"": ""Fine"", ""action_date"": ""2024-03-01"", ""description"": ""Disciplinary action related to professional conduct""}]",False,Columbia University Vagelos College of Physicians and Surgeons,2025-09-02,,,,,,,,,,,,,,,,170127704.0,1.0,,,,Ramirez,Christopher,J,,,DO,,,,,,,,,,5290 Lexington Ave,,Rochester,NY,14201,US,(213) 407-3161,(347) 319-4221,5290 Lexington Ave,,Rochester,NY,14201,US,(213) 407-3161,(347) 319-4221,09/16/2020,04/02/2025,,,,F,,,,,,207R00000X,060NY608913,NY,Y,207RC0000X,,,N,"{""identifier"": ""060NY608913"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,"{""identifier"": ""BA7527837"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",1.0,NY,DEA,Y,N,,,09/16/2020
060NY171734,"David Miller, MD",David,Miller,Physician,60.0,Otolaryngology,Active,2023-10-01,2025-12-22,2024-09-18,4903 Madison Ave,Yonkers,NY,10003,(626) 653-4559,[],True,Stanford University School of Medicine,2025-09-02,,,,,,,,,,,,,,,,927532699.0,1.0,,73-3822234,,Miller,David,J,,,MD,,,,,,,,,,4903 Madison Ave,,Yonkers,NY,10003,US,(626) 653-4559,(646) 493-4591,4903 Madison Ave,,Yonkers,NY,10003,US,(626) 653-4559,(646) 493-4591,04/05/2019,05/29/2025,,,,F,,,,,,207Y00000X,060NY171734,NY,Y,,,,,"{""identifier"": ""060NY171734"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",5.0,NY,NY Medical Board,,,,,Y,N,,,04/05/2019
